queryID, subjectID
contig75671,AT3G60850
contig75674,AT2G38120
contig75678,AT1G07960
contig75679,AT4G34830
contig75680,AT2G14120
contig75683,AT3G26890
contig75694,AT1G14810
contig757,AT5G19140
contig75706,AT1G27980
contig75707,AT3G61220
contig75708,AT5G22770
contig75709,AT5G16550
contig75710,AT3G33178
contig75714,AT1G64280
contig75716,AT3G04580
contig75718,AT5G23530
contig75721,AT4G11560
contig75723,AT2G30520
contig75729,AT3G09840
contig75735,AT3G61140
contig75744,ATMG00285
contig75745,AT4G02370
contig75748,AT1G27100
contig75750,AT3G53630
contig75751,AT1G09430
contig75752,AT2G40730
contig75753,AT4G18370
contig75755,AT5G20720
contig75762,AT2G16950
contig75765,AT5G18410
contig75768,AT5G53890
contig75770,AT5G40810
contig75772,AT4G00290
contig75776,AT1G72210
contig75781,AT1G50710
contig75783,AT5G26850
contig75785,AT1G15530
contig75789,AT5G63280
contig75794,AT4G33010
contig75796,AT2G48010
contig75797,AT3G50370
contig758,AT5G19140
contig75800,AT1G48050
contig75803,AT1G11880
contig75804,AT3G50220
contig75808,AT5G18520
contig75811,AT2G41940
contig75816,AT4G31460
contig75818,AT3G56310
contig75823,AT1G11990
contig75831,AT4G21790
contig75832,AT5G24850
contig75835,AT5G11010
contig75836,AT1G64980
contig75837,AT2G32120
contig75838,AT4G11160
contig7584,AT5G05610
contig75846,AT1G51410
contig7585,AT5G05610
contig75851,AT5G59900
contig75854,AT1G24350
contig75855,AT4G24890
contig75856,AT1G74070
contig7586,AT3G11200
contig75865,AT2G27960
contig75866,AT5G13290
contig7587,AT5G05610
contig75870,AT5G54590
contig75873,AT5G35200
contig75875,AT2G32960
contig75878,AT5G01950
contig7588,AT5G05610
contig75881,AT3G29130
contig75885,AT4G16580
contig7589,AT5G05610
contig75892,AT1G11390
contig75894,AT5G23535
contig75896,AT4G31890
contig75898,AT2G01735
contig759,AT5G19140
contig7590,AT5G05610
contig75901,AT2G39390
contig75907,AT1G68070
contig75908,AT1G04480
contig7591,AT3G11200
contig75918,AT2G27920
contig7592,AT3G51610
contig75922,AT5G62220
contig75929,AT1G75600
contig75932,AT2G39390
contig75933,AT5G10290
contig75934,AT5G17610
contig7594,AT3G51610
contig75941,AT5G48740
contig75942,AT5G11980
contig75944,AT2G43120
contig75949,AT4G01560
contig7595,AT3G51610
contig75954,AT3G02650
contig75957,AT5G26820
contig75958,AT5G40740
contig75959,AT2G24070
contig7596,AT3G51610
contig75962,AT4G39880
contig75963,AT1G80400
contig75978,AT1G37130
contig7598,AT5G65930
contig75981,AT1G17650
contig75983,AT5G13750
contig75984,AT3G25120
contig75985,AT2G01290
contig75987,AT1G30970
contig7599,AT5G65930
contig75991,AT2G20340
contig76,AT1G21870
contig760,AT5G19140
contig7600,AT1G75100
contig76002,AT1G48410
contig76003,AT5G35555
contig76005,AT2G25840
contig76009,AT3G56130
contig7601,AT1G75100
contig76010,AT4G11570
contig76012,AT5G45800
contig76014,AT3G05380
contig76015,AT3G16520
contig76018,AT4G36750
contig7602,AT1G75100
contig76020,AT5G44170
contig76021,AT1G67660
contig76022,AT3G52180
contig76023,AT5G51380
contig76025,AT3G18524
contig76026,AT1G05940
contig76034,AT2G47880
contig76043,AT3G21300
contig76047,AT3G23400
contig76049,AT4G20440
contig76053,AT5G57030
contig76056,AT1G77220
contig76059,AT3G20760
contig76066,ATCG00650
contig76073,AT3G44020
contig76080,AT3G63270
contig76081,AT3G55620
contig76082,AT5G01990
contig76088,AT5G20290
contig76089,AT1G13580
contig76090,AT3G13560
contig76092,AT5G15790
contig76094,AT4G12070
contig76095,AT5G21090
contig761,AT5G19140
contig7610,AT1G09680
contig76104,AT5G23110
contig76106,AT5G42320
contig76109,AT1G02420
contig7611,AT2G01021
contig76110,AT3G05030
contig76112,AT4G31985
contig76120,AT1G24610
contig76125,AT2G35160
contig76126,AT5G06810
contig76129,AT1G30320
contig76132,AT3G22970
contig76136,AT4G07410
contig76139,ATCG00040
contig7614,AT1G59710
contig76147,ATCG00020
contig76152,AT1G80490
contig76154,AT1G13580
contig76158,AT1G30490
contig76159,AT3G21640
contig76162,AT5G21990
contig76163,AT4G24740
contig76169,AT3G14310
contig7617,AT4G14615
contig76171,AT2G45860
contig76174,AT3G10290
contig76175,AT1G14810
contig76178,AT2G14110
contig7618,AT4G14615
contig7619,AT4G14615
contig76190,AT3G07160
contig76192,AT5G46020
contig76193,AT5G56680
contig76197,AT4G12750
contig76198,AT1G67580
contig76199,AT1G55880
contig762,AT3G53560
contig7620,AT5G62390
contig76201,AT1G51340
contig76206,AT2G25730
contig76207,AT3G02070
contig7621,AT5G62390
contig76211,AT5G40550
contig76212,AT3G55240
contig76215,AT4G23420
contig76218,AT1G16470
contig76219,AT4G24760
contig7622,AT5G62390
contig76223,AT4G02260
contig76228,AT4G03110
contig76230,AT3G63280
contig76231,AT3G11730
contig76233,AT1G43775
contig76235,AT1G78510
contig76237,AT5G49570
contig7624,AT5G62390
contig76240,AT1G27310
contig7625,AT5G62390
contig76250,AT1G27530
contig76251,AT2G28940
contig76253,AT2G29420
contig76254,AT2G02050
contig76255,AT3G16080
contig76257,AT5G12850
contig76258,AT5G66530
contig76260,AT5G55160
contig76263,AT3G05350
contig76265,AT5G65220
contig76266,AT1G77300
contig76267,AT3G16480
contig76269,AT1G67640
contig7627,AT5G62390
contig76270,AT3G15730
contig76271,AT5G56940
contig76275,AT3G59840
contig76278,AT4G25550
contig76279,AT3G53720
contig7628,AT5G12860
contig76280,AT3G48070
contig76281,AT5G56680
contig76282,AT3G62390
contig76286,AT5G08410
contig7629,AT5G12860
contig76291,AT4G32690
contig76293,AT2G43370
contig76295,AT3G15090
contig76296,AT5G46840
contig7630,AT5G12860
contig76305,AT1G53120
contig76306,AT2G44310
contig76308,AT5G46290
contig7631,AT5G12860
contig76311,AT1G55880
contig76313,AT5G56040
contig76314,AT5G59710
contig76315,AT5G58280
contig76317,AT1G01600
contig76319,AT3G26590
contig7632,AT5G12860
contig76325,AT1G50030
contig76326,AT4G38370
contig76327,AT1G78130
contig76329,AT5G63950
contig7633,AT5G12860
contig76331,AT1G55325
contig76333,AT1G68120
contig7634,AT5G12860
contig76341,AT5G54130
contig76344,AT1G31340
contig76345,AT1G76810
contig76346,AT3G51770
contig76347,AT3G53620
contig76349,AT5G21040
contig7635,AT5G12860
contig76351,AT3G27380
contig76353,AT2G06210
contig76355,AT5G60020
contig76358,AT3G01720
contig7636,AT5G12860
contig7637,AT5G12860
contig76370,AT3G19550
contig76372,AT1G33990
contig76374,AT4G17140
contig76376,AT3G11820
contig7638,AT5G12860
contig76386,AT3G02660
contig76387,AT5G55300
contig7639,AT5G12860
contig76390,AT2G14835
contig76392,AT1G15060
contig76396,AT4G18730
contig76397,AT4G17830
contig76398,ATCG00170
contig764,AT3G53560
contig7640,AT3G09100
contig76400,AT1G48880
contig76401,AT1G67890
contig76408,AT5G15880
contig7641,AT3G09100
contig76410,AT4G34700
contig76411,AT4G25700
contig76414,AT4G16695
contig76415,AT1G20575
contig76417,AT2G03820
contig7642,AT3G09100
contig76424,AT3G06440
contig76427,AT3G59140
contig7643,AT3G09100
contig76430,AT4G10050
contig76433,AT2G26870
contig76434,AT4G34050
contig76437,AT1G12330
contig76438,AT3G18940
contig76439,AT4G01210
contig7644,AT3G09100
contig76441,AT3G14100
contig76442,AT5G18750
contig76449,AT1G33350
contig7645,AT3G09100
contig76454,AT5G66330
contig76459,AT2G40760
contig7646,AT5G01290
contig76462,AT2G32400
contig76463,AT5G07740
contig76464,AT5G13890
contig76465,AT3G26630
contig76466,AT4G24890
contig76468,AT3G13225
contig7647,AT3G09100
contig76477,AT3G17850
contig76479,AT3G58760
contig7648,AT3G09100
contig76482,AT1G69870
contig76485,AT2G31900
contig76486,AT3G19910
contig76487,AT3G25470
contig76488,AT5G23900
contig7649,AT3G09100
contig76490,AT3G43740
contig76491,AT5G26600
contig76493,AT1G73885
contig76497,AT4G21060
contig76499,AT5G61390
contig765,AT3G53560
contig76500,AT3G26380
contig76504,AT5G05740
contig76505,AT5G27740
contig7651,AT3G09100
contig76516,AT1G67070
contig76519,AT3G54040
contig7652,AT5G01290
contig76522,AT1G10560
contig76523,AT4G24620
contig76524,AT5G47830
contig76526,AT1G08110
contig7653,AT3G09100
contig76530,AT3G04830
contig76531,AT5G19210
contig76532,AT4G01240
contig76534,AT2G31870
contig76536,AT1G78240
contig76538,AT5G55740
contig7654,AT3G09100
contig76543,AT5G03880
contig76546,AT3G02150
contig76547,AT3G02260
contig76549,AT4G02725
contig7655,AT3G09100
contig76552,AT5G60340
contig76553,AT5G64090
contig7656,AT3G09100
contig76564,AT4G24610
contig76567,AT5G59370
contig7657,AT3G09100
contig76570,AT1G76010
contig76574,AT4G24160
contig76576,AT1G28490
contig7658,AT3G09100
contig76583,AT2G07776
contig76585,AT1G70820
contig76586,AT5G22500
contig76588,AT5G53920
contig76589,AT3G04130
contig7659,AT3G09100
contig76591,AT4G35860
contig76594,AT2G41900
contig76595,AT5G28910
contig76596,AT3G07370
contig7660,AT3G09100
contig76603,AT2G41680
contig76606,AT4G22300
contig76608,AT4G27600
contig76609,ATCG00120
contig7661,AT2G26580
contig76610,AT3G19080
contig76612,AT3G56080
contig76614,AT2G21050
contig76619,AT5G05950
contig7662,AT2G26580
contig76621,AT4G35290
contig7663,AT1G80030
contig76633,AT3G12580
contig76635,AT5G24300
contig76636,AT2G40600
contig76639,AT1G11020
contig7664,AT1G80030
contig76643,AT1G67360
contig76645,AT5G53170
contig76646,AT4G35730
contig76650,AT1G31330
contig76656,AT5G40650
contig76657,AT1G16010
contig76659,AT2G03150
contig7666,AT1G59840
contig76660,AT5G40850
contig7667,AT1G59840
contig76672,AT1G06840
contig76674,AT1G33980
contig76676,AT1G04580
contig76678,AT2G45630
contig7668,AT1G59840
contig76681,AT2G36530
contig76686,AT4G26850
contig76687,AT4G15415
contig76688,AT2G25430
contig7669,AT1G59840
contig76690,AT3G16785
contig76691,AT4G05540
contig76699,AT5G27030
contig76700,AT3G57270
contig76701,AT3G03710
contig76702,AT3G10840
contig76703,AT3G42313
contig76704,AT5G19010
contig76708,AT1G01950
contig76709,AT2G45630
contig76716,AT5G48730
contig76717,AT5G20490
contig76719,AT3G52570
contig76730,AT4G24210
contig76731,AT3G13810
contig76732,AT1G22860
contig76733,AT5G10390
contig76735,AT4G11640
contig76741,AT5G47540
contig76742,AT3G62310
contig76747,AT1G50370
contig76748,AT4G17330
contig7675,AT4G38650
contig76750,AT1G78310
contig76754,AT2G01460
contig76755,AT2G28290
contig7676,AT3G63490
contig76761,AT1G19480
contig76762,AT5G12130
contig7677,AT3G63490
contig76774,ATMG01390
contig76779,AT1G76940
contig7678,AT3G63490
contig76786,ATCG01280
contig7679,AT3G63490
contig76790,AT1G79340
contig76795,AT5G24750
contig7680,AT3G63490
contig76805,AT4G23980
contig76806,AT2G39210
contig76807,AT4G34510
contig7681,AT3G63490
contig76811,AT2G18020
contig76814,AT1G55680
contig76816,AT5G08650
contig76819,AT1G21640
contig7682,AT3G63490
contig76821,AT3G28040
contig76825,AT5G50810
contig76826,AT3G07020
contig76828,AT4G16150
contig76829,AT3G48470
contig7683,AT3G63490
contig76830,AT2G46560
contig76831,AT5G07360
contig76832,AT3G22980
contig76838,AT5G23680
contig76839,AT1G17530
contig7684,AT3G63490
contig76842,AT4G24290
contig76843,AT2G04850
contig76844,AT4G19490
contig76846,AT1G18100
contig76847,AT5G67190
contig76848,AT5G07920
contig76849,AT1G65930
contig76850,AT3G04605
contig76852,AT2G17760
contig76854,AT3G61080
contig76856,AT3G09680
contig76862,AT1G28130
contig76868,AT1G11820
contig76869,AT1G67960
contig7687,AT3G63490
contig76870,AT5G15450
contig76872,AT3G12630
contig76876,AT1G14900
contig7688,AT3G63490
contig76884,AT2G35680
contig76885,AT4G35760
contig76887,AT1G78380
contig76888,AT3G26060
contig7689,AT3G63490
contig76892,AT3G10140
contig76893,AT2G46420
contig76896,AT4G30440
contig76897,AT2G28390
contig76899,AT2G43560
contig7690,AT3G63490
contig76909,AT5G62640
contig7691,AT3G63490
contig76913,AT3G63250
contig76917,AT5G45110
contig7692,AT3G63490
contig76922,AT3G13080
contig76923,AT1G79600
contig76926,AT2G16430
contig76927,AT2G34410
contig76928,AT1G10760
contig76930,AT5G16760
contig76933,AT3G04580
contig76934,AT5G15050
contig7694,AT3G63490
contig76940,AT5G05410
contig76942,AT1G51710
contig76945,AT4G11560
contig76946,AT3G09310
contig7695,AT5G64350
contig76953,AT2G35840
contig76954,AT1G17690
contig76955,AT4G39370
contig7696,AT5G64350
contig76962,AT3G55005
contig76966,AT3G03980
contig76967,AT1G28310
contig76968,AT5G23900
contig76971,AT1G32080
contig76978,AT1G03080
contig76980,AT1G12710
contig76981,AT2G39260
contig76982,AT3G55880
contig76984,AT4G38500
contig7699,AT2G44200
contig76990,AT3G47990
contig76991,AT1G17370
contig77,AT1G21870
contig7700,AT2G44200
contig77002,AT2G01060
contig77004,AT3G11330
contig77006,AT4G09810
contig7701,AT4G32620
contig77011,AT2G40980
contig7702,AT4G32620
contig77024,AT2G23910
contig77025,AT1G34550
contig7703,AT1G26300
contig77030,AT5G66520
contig77035,AT4G17530
contig77038,AT5G08030
contig7704,AT1G26300
contig77041,AT3G26600
contig77042,AT1G06430
contig77043,AT3G24730
contig77044,AT3G12590
contig77048,AT1G57860
contig7705,AT1G11870
contig77050,AT2G29900
contig77055,AT1G55150
contig77057,AT2G43770
contig77059,AT2G30880
contig7706,AT1G67340
contig77060,AT1G10200
contig77062,AT5G58350
contig77068,AT3G19720
contig77069,AT2G37310
contig77071,AT4G33500
contig77072,AT1G65730
contig77075,AT4G17330
contig77076,AT2G47680
contig77077,AT3G13730
contig77080,AT3G02750
contig77082,AT3G05780
contig77083,AT1G12330
contig77084,AT5G11520
contig77086,AT1G33980
contig77088,AT4G05390
contig77100,AT1G15440
contig77101,AT1G23740
contig77102,AT5G10490
contig77104,AT5G01270
contig77117,AT5G49890
contig77124,AT1G22450
contig77126,AT4G35800
contig77127,AT3G25560
contig77128,AT1G44318
contig77138,AT4G27300
contig7714,AT1G30130
contig77140,AT2G24540
contig77145,AT1G63810
contig77147,AT5G05990
contig77148,AT5G42140
contig7715,AT1G30130
contig77150,AT4G39280
contig77152,AT4G10030
contig77153,AT5G23200
contig77158,AT3G14310
contig7716,AT1G55860
contig77161,AT5G64460
contig77162,AT1G49960
contig77163,AT3G05750
contig77166,AT5G36950
contig77167,AT1G28260
contig7717,AT1G55860
contig77171,AT3G51820
contig77174,AT4G31850
contig77177,AT5G28150
contig7718,AT1G55860
contig77181,AT2G47115
contig77182,AT3G22200
contig77188,AT5G43670
contig7719,AT1G55860
contig77190,AT3G23430
contig77191,AT1G50490
contig77192,AT5G50310
contig77196,ATMG00510
contig77201,AT1G11580
contig77209,AT1G35670
contig7721,AT1G55860
contig77210,AT3G05090
contig77212,AT5G53170
contig77216,AT1G28490
contig77218,AT2G21190
contig7722,AT1G55860
contig77221,AT4G27600
contig77226,AT2G17260
contig77229,AT1G10890
contig7723,AT1G55860
contig77232,AT2G30880
contig77235,AT1G32130
contig77238,AT5G63060
contig7724,AT1G55860
contig77241,AT3G19630
contig77243,AT5G57740
contig77244,AT1G03510
contig77245,AT3G44735
contig77246,AT2G36850
contig7725,AT1G55860
contig77251,AT3G54460
contig77253,AT5G65740
contig77255,AT2G41310
contig77256,AT3G12360
contig77258,AT1G52620
contig7726,AT1G70320
contig77262,AT5G23850
contig77263,AT4G04910
contig77265,AT1G76130
contig77266,AT4G35800
contig77267,AT2G30970
contig77268,AT2G46590
contig77269,AT1G18620
contig7727,AT1G70320
contig77273,AT3G05170
contig77278,AT3G16190
contig77281,ATMG00730
contig77282,AT4G02480
contig77285,AT1G59720
contig77286,AT3G16170
contig7729,AT1G55860
contig77290,AT5G43810
contig77291,AT1G50890
contig77296,AT5G47140
contig77299,AT1G56340
contig7730,AT1G55860
contig77301,AT5G19820
contig77302,AT5G02230
contig77303,AT2G45640
contig77304,AT3G19380
contig77308,AT4G11240
contig77309,AT5G57590
contig7731,AT1G55860
contig77313,AT4G21890
contig77317,AT1G58230
contig7732,AT5G42870
contig77322,AT5G42150
contig77324,AT1G19835
contig7733,AT5G42870
contig77333,AT4G33950
contig77334,AT1G16180
contig77335,AT5G27200
contig7734,AT5G42870
contig77342,AT3G14610
contig77350,AT3G11220
contig77351,AT5G12190
contig77353,AT1G68490
contig77357,AT5G11580
contig77360,AT3G52990
contig77365,AT2G31870
contig77367,AT1G56560
contig77368,AT4G38730
contig77370,AT4G27620
contig77371,AT5G38360
contig77372,AT5G22640
contig77375,AT4G38600
contig77376,AT3G01620
contig77382,AT1G30480
contig77383,AT5G53550
contig77386,AT4G16450
contig7739,AT2G45380
contig77395,AT3G59140
contig77399,AT1G32170
contig77401,AT5G03530
contig7741,AT2G45380
contig77416,AT2G13540
contig77422,AT3G60350
contig7743,AT4G22740
contig77430,AT2G45280
contig77433,AT3G54890
contig77434,AT1G20030
contig77436,AT2G43680
contig77437,AT4G02750
contig77438,AT2G45630
contig77444,AT2G27760
contig77445,AT3G06060
contig77447,ATCG00340
contig77449,AT2G27960
contig77450,AT4G24160
contig77454,AT2G32040
contig77457,AT5G66550
contig7746,AT2G45380
contig77460,AT5G48380
contig77464,AT2G21280
contig77465,AT2G40750
contig77473,AT1G09270
contig77479,AT5G58770
contig77482,AT1G78560
contig77483,AT5G53310
contig77487,AT4G11420
contig77499,AT3G21510
contig775,AT4G20325
contig77505,AT5G09450
contig77506,AT2G26980
contig77509,AT1G27595
contig7751,AT1G59720
contig77510,AT2G39805
contig77511,AT5G57320
contig77516,AT4G36680
contig7752,AT5G15340
contig77533,AT5G20890
contig77536,AT5G13930
contig77537,AT5G54890
contig77538,AT4G35880
contig77540,AT5G03415
contig77542,AT4G33170
contig77543,AT5G47820
contig77544,AT4G14040
contig7755,AT2G30800
contig77550,AT5G65470
contig77555,AT1G63260
contig77557,AT4G13800
contig77558,AT2G07815
contig7756,AT1G06670
contig77561,AT3G58520
contig77562,AT4G16143
contig7757,AT2G30800
contig7758,AT2G30800
contig77580,AT4G02260
contig77582,AT3G20810
contig77592,AT5G04140
contig77598,AT2G20940
contig77599,AT1G50710
contig77601,AT3G51500
contig77602,AT3G53800
contig77604,AT5G37790
contig77608,AT3G12670
contig7761,AT1G43190
contig77612,AT1G16010
contig77614,AT3G61880
contig77617,AT2G28120
contig77618,AT5G61240
contig7762,AT1G43190
contig77621,AT5G18580
contig77623,AT2G39210
contig77626,AT1G71790
contig77632,AT4G31550
contig77638,AT5G37478
contig77646,AT1G01040
contig7765,AT3G03710
contig77652,AT1G18170
contig77655,AT5G38840
contig77658,AT3G21290
contig77659,AT1G50460
contig7766,AT3G03710
contig77663,AT1G03440
contig77664,AT1G79030
contig77665,AT3G18480
contig77666,AT3G55260
contig77669,AT1G06590
contig77675,ATCG00040
contig77677,AT1G14910
contig77681,AT1G13820
contig77682,AT1G80350
contig77683,AT1G05200
contig77684,AT3G22790
contig77686,AT3G10410
contig77687,AT1G12420
contig77689,AT2G35020
contig77690,AT2G37770
contig77696,AT2G42600
contig77702,AT1G67640
contig77705,AT4G34420
contig77706,AT4G16835
contig7771,AT5G11810
contig77711,AT5G19980
contig77714,AT3G06310
contig7772,AT5G11810
contig77721,AT1G70160
contig77727,AT2G34420
contig7773,AT5G11810
contig77732,AT3G26820
contig77735,AT1G21700
contig77737,AT3G06920
contig7774,AT1G55370
contig77740,AT4G33010
contig7775,AT1G55370
contig77758,AT3G16190
contig77759,AT2G19860
contig7776,AT1G55370
contig77761,AT3G07050
contig77762,AT3G44010
contig77772,AT5G44100
contig77780,AT1G21090
contig77783,AT1G29120
contig77788,AT4G16450
contig77790,AT2G31160
contig77793,AT2G29890
contig77794,AT5G20720
contig77798,AT1G55320
contig7780,AT1G11820
contig77800,AT5G10450
contig77803,AT1G34470
contig77808,AT1G15520
contig7781,AT1G11820
contig77810,AT3G04350
contig77811,AT3G63410
contig77817,AT1G70150
contig77819,AT5G56240
contig77821,AT1G30970
contig77822,AT5G49470
contig77833,AT4G34590
contig77834,AT3G42622
contig77837,AT5G39600
contig77840,AT1G17870
contig77844,AT5G22090
contig77846,AT5G53280
contig77850,AT2G35190
contig77852,AT5G57300
contig77858,AT5G08550
contig7786,AT3G49660
contig77860,AT5G41040
contig77866,AT4G04510
contig77869,AT4G17890
contig7787,AT3G49660
contig77875,AT1G69870
contig77878,AT4G04920
contig77882,AT3G24800
contig77883,AT3G28345
contig77884,AT5G57970
contig77886,AT1G33490
contig77889,AT4G01240
contig77894,AT2G28150
contig77896,AT1G24190
contig77899,AT5G40530
contig7790,AT1G20200
contig77902,AT5G51200
contig77908,AT2G40840
contig77909,AT2G27530
contig7791,AT1G20200
contig77914,AT3G61060
contig77917,AT3G27320
contig7792,AT1G20200
contig77921,AT5G54260
contig77925,AT2G24820
contig77926,AT5G14220
contig77929,AT5G43330
contig7793,AT1G20200
contig77930,AT5G02790
contig77933,AT1G11720
contig77934,AT4G08230
contig77937,AT1G12780
contig77939,AT3G26430
contig7794,AT1G20200
contig77943,AT1G76450
contig77944,AT1G65230
contig77945,AT2G20190
contig77949,AT4G16650
contig7795,AT1G20200
contig77950,AT2G40120
contig77951,AT1G25350
contig77952,AT1G05940
contig77954,AT4G23850
